312.0	48.180000
313.0	48.180000
314.0	48.180000
315.0	48.180000
316.0	48.180000
317.0	48.180000
318.0	48.180000
319.0	48.180000
320.0	48.180000
321.0	48.250000
322.0	48.250000
323.0	48.250000
324.0	48.310000
325.0	48.310000
326.0	48.310000
327.0	48.310000
328.0	48.370000
329.0	48.370000
330.0	48.370000
331.0	48.370000
332.0	48.370000
333.0	48.430000
334.0	48.430000
335.0	48.500000
336.0	48.500000
337.0	48.560000
338.0	48.560000
339.0	48.560000
340.0	48.560000
341.0	48.620000
342.0	48.620000
343.0	48.620000
344.0	48.620000
345.0	48.620000
346.0	48.620000
347.0	48.620000
348.0	48.620000
349.0	48.620000
350.0	48.620000
