1.000	42.310000
2.000	30.310000
3.000	30.310000
4.000	30.310000
5.000	30.310000
6.000	30.370000
7.000	30.370000
8.000	30.370000
9.000	30.370000
10.00	30.430000
11.00	30.430000
12.00	30.430000
13.00	30.430000
14.00	30.500000
15.00	30.500000
16.00	30.560000
17.00	30.620000
18.00	30.620000
19.00	30.680000
20.00	30.750000
21.00	30.810000
22.00	30.870000
23.00	30.870000
24.00	31.000000
25.00	31.060000
26.00	31.120000
27.00	31.180000
28.00	31.310000
29.00	31.370000
30.00	31.500000
31.00	31.560000
32.00	31.680000
33.00	31.810000
34.00	31.870000
35.00	32.000000
36.00	32.120000
37.00	32.250000
38.00	32.370000
39.00	32.500000
40.00	32.620000
41.00	32.750000
42.00	32.870000
43.00	32.930000
44.00	33.120000
45.00	33.180000
46.00	33.310000
47.00	33.430000
48.00	33.560000
49.00	33.680000
50.00	33.810000
51.00	33.870000
52.00	34.000000
53.00	34.120000
54.00	34.180000
55.00	34.310000
56.00	34.430000
57.00	34.500000
58.00	34.620000
59.00	34.750000
60.00	34.810000
61.00	34.930000
62.00	35.000000
63.00	35.120000
64.00	35.250000
65.00	35.370000
66.00	35.430000
67.00	35.560000
68.00	35.620000
69.00	35.750000
70.00	35.870000
71.00	35.930000
72.00	36.060000
73.00	36.120000
74.00	36.250000
75.00	36.310000
76.00	36.370000
77.00	36.500000
78.00	36.560000
79.00	36.620000
80.00	36.750000
81.00	36.810000
82.00	36.870000
83.00	36.930000
84.00	37.060000
85.00	37.120000
86.00	37.180000
87.00	37.250000
88.00	37.310000
89.00	37.370000
90.00	37.500000
91.00	37.560000
92.00	37.620000
93.00	37.680000
94.00	37.750000
95.00	37.810000
96.00	37.870000
97.00	37.930000
98.00	38.000000
99.00	38.060000
100.0	38.120000
101.0	38.120000
102.0	38.180000
103.0	38.310000
104.0	38.310000
105.0	38.370000
106.0	38.430000
107.0	38.500000
108.0	38.560000
109.0	38.620000
110.0	38.680000
111.0	38.750000
112.0	38.810000
113.0	38.870000
114.0	38.930000
115.0	38.930000
116.0	39.000000
117.0	39.000000
118.0	39.060000
119.0	39.120000
120.0	39.120000
121.0	39.180000
122.0	39.180000
123.0	39.250000
124.0	39.310000
125.0	39.310000
126.0	39.370000
127.0	39.430000
128.0	39.500000
129.0	39.560000
130.0	39.620000
131.0	39.680000
132.0	39.750000
133.0	39.750000
134.0	39.810000
135.0	39.810000
136.0	39.870000
137.0	39.870000
138.0	39.930000
139.0	39.930000
140.0	39.930000
141.0	39.930000
142.0	40.000000
143.0	40.000000
144.0	40.060000
145.0	40.120000
146.0	40.180000
147.0	40.250000
148.0	40.310000
149.0	40.310000
150.0	40.370000
151.0	40.370000
152.0	40.370000
153.0	40.370000
154.0	40.310000
155.0	40.310000
156.0	40.310000
157.0	40.310000
158.0	40.310000
159.0	40.310000
160.0	40.310000
161.0	40.370000
162.0	40.370000
163.0	40.370000
164.0	40.430000
165.0	40.430000
166.0	40.500000
167.0	40.500000
168.0	40.560000
169.0	40.560000
170.0	40.620000
171.0	40.620000
172.0	40.680000
173.0	40.680000
174.0	40.680000
175.0	40.750000
176.0	40.750000
177.0	40.810000
178.0	40.870000
179.0	40.870000
180.0	40.930000
181.0	40.930000
182.0	40.930000
183.0	41.000000
184.0	41.000000
185.0	41.060000
186.0	41.060000
187.0	41.120000
188.0	41.120000
189.0	41.120000
190.0	41.120000
191.0	41.180000
192.0	41.120000
193.0	41.180000
194.0	41.180000
195.0	41.180000
196.0	41.180000
197.0	41.250000
198.0	41.250000
199.0	41.250000
200.0	41.250000
201.0	41.250000
202.0	41.250000
203.0	41.180000
204.0	41.180000
205.0	41.180000
206.0	41.180000
207.0	41.180000
208.0	41.180000
209.0	41.120000
210.0	41.180000
211.0	41.120000
212.0	41.120000
213.0	41.120000
214.0	41.120000
215.0	41.180000
216.0	41.180000
217.0	41.180000
218.0	41.180000
219.0	41.250000
220.0	41.250000
221.0	41.250000
222.0	41.310000
223.0	41.310000
224.0	41.310000
225.0	41.370000
226.0	41.370000
227.0	41.370000
228.0	41.430000
229.0	41.430000
230.0	41.500000
231.0	41.500000
232.0	41.500000
233.0	41.500000
234.0	41.500000
235.0	41.500000
236.0	41.500000
237.0	41.560000
238.0	41.560000
239.0	41.560000
240.0	41.560000
241.0	41.560000
242.0	41.560000
243.0	41.560000
244.0	41.560000
245.0	41.560000
246.0	41.560000
247.0	41.500000
248.0	41.500000
249.0	41.500000
250.0	41.500000
251.0	41.500000
252.0	41.500000
253.0	41.500000
254.0	41.500000
255.0	41.500000
256.0	41.500000
257.0	41.500000
258.0	41.500000
259.0	41.500000
260.0	41.500000
261.0	41.500000
262.0	41.560000
263.0	41.560000
264.0	41.560000
265.0	41.620000
266.0	41.620000
267.0	41.680000
268.0	41.680000
269.0	41.680000
270.0	41.680000
271.0	41.680000
272.0	41.680000
273.0	41.680000
274.0	41.680000
275.0	41.680000
276.0	41.680000
277.0	41.680000
278.0	41.680000
279.0	41.750000
280.0	41.750000
281.0	41.750000
282.0	41.750000
283.0	41.750000
284.0	41.750000
285.0	41.750000
286.0	41.750000
287.0	41.810000
288.0	41.750000
289.0	41.810000
290.0	41.810000
291.0	41.810000
292.0	41.810000
293.0	41.810000
294.0	41.870000
295.0	41.870000
296.0	41.870000
297.0	41.930000
298.0	41.930000
299.0	41.930000
300.0	41.930000
301.0	41.930000
302.0	42.000000
303.0	42.000000
304.0	42.000000
305.0	42.000000
306.0	42.000000
307.0	42.000000
308.0	42.000000
309.0	42.000000
310.0	42.000000
311.0	42.000000
312.0	42.000000
313.0	42.000000
314.0	42.000000
315.0	42.000000
316.0	42.000000
317.0	42.000000
318.0	42.000000
319.0	42.060000
320.0	42.060000
321.0	42.060000
322.0	42.060000
323.0	42.120000
324.0	42.120000
325.0	42.120000
326.0	42.120000
327.0	42.180000
328.0	42.180000
329.0	42.180000
330.0	42.250000
331.0	42.250000
332.0	42.310000
333.0	42.310000
334.0	42.310000
335.0	42.370000
336.0	42.370000
337.0	42.370000
338.0	42.370000
339.0	42.370000
340.0	42.370000
341.0	42.370000
342.0	42.370000
343.0	42.370000
344.0	42.370000
345.0	42.370000
346.0	42.370000
347.0	42.370000
348.0	42.370000
349.0	42.310000
350.0	42.310000
	
